Derivatives Data - All Derivatives,,,,,,,,,,,,,,,,,,
As of 30/06/2024
Underlying Asset,Derivative Name,ISIN,Contract Unit,Closing Price (NIS),Volume,Turnover Value (NIS),Transactions,Delta,Last Trade,High,Low,Change (%),Change in Points,Volume in terms of underlying asset (NIS thousands), Open Positions,% Change in positions,Strike Price,Exercise Date
TA-35 Index,T35-C001800M408,IL0850090338,50.00,10404.00,0,0.00,0,92.00,EoD,,,3.05,308.00,0.00,1,0.0,1800.00,30/08/2024
TA-35 Index,T35-P001800M408,IL0850098356,50.00,590.00,35,22990.00,7,-8.00,EoD,660.00,620.00,-11.41,-76.00,3473.56,675,-0.7,1800.00,30/08/2024
TA-35 Index,T35-C001810M408,IL0850588992,50.00,10194.00,1,9760.00,1,90.82,EoD,9760.00,9760.00,5.59,540.00,99.24,0,0.0,1810.00,30/08/2024
TA-35 Index,T35-P001810M408,IL0850596813,50.00,876.00,0,0.00,0,-9.18,EoD,,,21.67,156.00,0.00,0,0.0,1810.00,30/08/2024
TA-35 Index,T35-C001820M408,IL0850090254,50.00,9755.00,0,0.00,0,89.53,EoD,,,5.86,540.00,0.00,0,0.0,1820.00,30/08/2024
TA-35 Index,T35-P001820M408,IL0850098273,50.00,934.00,7,5250.00,3,-10.47,EoD,750.00,750.00,20.21,157.00,694.71,35,0.0,1820.00,30/08/2024
TA-35 Index,T35-C001830M408,IL0850588810,50.00,9320.00,0,0.00,0,88.11,EoD,,,6.14,539.00,0.00,0,0.0,1830.00,30/08/2024
TA-35 Index,T35-P001830M408,IL0850596730,50.00,996.00,0,0.00,0,-11.89,EoD,,,18.57,156.00,0.00,0,0.0,1830.00,30/08/2024
TA-35 Index,T35-C001840M408,IL0850090171,50.00,8890.00,0,0.00,0,86.57,EoD,,,6.45,539.00,0.00,0,0.0,1840.00,30/08/2024
TA-35 Index,T35-P001840M408,IL0850098190,50.00,1062.00,1,820.00,1,-13.43,EoD,820.00,820.00,17.09,155.00,99.24,0,0.0,1840.00,30/08/2024
TA-35 Index,T35-C001850M408,IL0850588737,50.00,8463.00,0,0.00,0,84.92,EoD,,,6.75,535.00,0.00,0,0.0,1850.00,30/08/2024
TA-35 Index,T35-P001850M408,IL0850596656,50.00,1131.00,0,0.00,0,-15.08,EoD,,,15.41,151.00,0.00,0,0.0,1850.00,30/08/2024
TA-35 Index,T35-C001860M408,IL0850090098,50.00,8041.00,0,0.00,0,83.14,EoD,,,7.07,531.00,0.00,6,0.0,1860.00,30/08/2024
TA-35 Index,T35-P001860M408,IL0850098018,50.00,1206.00,1,1070.00,1,-16.86,EoD,1070.00,1070.00,14.10,149.00,99.24,24,20.0,1860.00,30/08/2024
TA-35 Index,T35-C001870M408,IL0850588653,50.00,7623.00,0,0.00,0,81.24,EoD,,,7.41,526.00,0.00,0,0.0,1870.00,30/08/2024
TA-35 Index,T35-P001870M408,IL0850596573,50.00,1284.00,0,0.00,0,-18.76,EoD,,,12.53,143.00,0.00,0,0.0,1870.00,30/08/2024
TA-35 Index,T35-C001880M408,IL0850089934,50.00,7212.00,0,0.00,0,79.22,EoD,,,7.79,521.00,0.00,16,14.3,1880.00,30/08/2024
TA-35 Index,T35-P001880M408,IL0850097937,50.00,1369.00,232,264310.00,27,-20.78,EoD,1210.00,1080.00,11.12,137.00,23024.72,821,0.6,1880.00,30/08/2024
TA-35 Index,T35-C001890M408,IL0850588570,50.00,6805.00,0,0.00,0,77.10,EoD,,,8.15,513.00,0.00,0,0.0,1890.00,30/08/2024
TA-35 Index,T35-P001890M408,IL0850596409,50.00,1459.00,0,0.00,0,-22.90,EoD,,,9.78,130.00,0.00,0,0.0,1890.00,30/08/2024
TA-35 Index,T35-C001900M408,IL0850089850,50.00,6405.00,1,5900.00,1,74.87,EoD,5900.00,5900.00,8.54,504.00,99.24,11,0.0,1900.00,30/08/2024
TA-35 Index,T35-P001900M408,IL0850097853,50.00,1556.00,1,1300.00,1,-25.13,EoD,1300.00,1300.00,8.51,122.00,99.24,54,8.0,1900.00,30/08/2024
TA-35 Index,T35-C001910M408,IL0850588406,50.00,6012.00,0,0.00,0,72.54,EoD,,,8.95,494.00,0.00,0,0.0,1910.00,30/08/2024
TA-35 Index,T35-P001910M408,IL0850596326,50.00,1659.00,0,0.00,0,-27.46,EoD,,,7.24,112.00,0.00,0,0.0,1910.00,30/08/2024
TA-35 Index,T35-C001920M408,IL0850089777,50.00,5624.00,0,0.00,0,70.13,EoD,,,9.35,481.00,0.00,1,0.0,1920.00,30/08/2024
TA-35 Index,T35-P001920M408,IL0850097770,50.00,1768.00,0,0.00,0,-29.87,EoD,,,5.93,99.00,0.00,11,0.0,1920.00,30/08/2024
TA-35 Index,T35-C001930M408,IL0850588323,50.00,5245.00,1,4750.00,1,67.63,EoD,4750.00,4750.00,9.80,468.00,99.24,0,0.0,1930.00,30/08/2024
TA-35 Index,T35-P001930M408,IL0850596243,50.00,1885.00,0,0.00,0,-32.37,EoD,,,4.78,86.00,0.00,0,0.0,1930.00,30/08/2024
TA-35 Index,T35-C001940M408,IL0850089694,50.00,4874.00,1,4630.00,1,65.07,EoD,4630.00,4630.00,10.22,452.00,99.24,26,0.0,1940.00,30/08/2024
TA-35 Index,T35-P001940M408,IL0850097697,50.00,2011.00,0,0.00,0,-34.93,EoD,,,3.66,71.00,0.00,70,0.0,1940.00,30/08/2024
TA-35 Index,T35-C001950M408,IL0850588240,50.00,4512.00,0,0.00,0,62.45,EoD,,,10.67,435.00,0.00,0,0.0,1950.00,30/08/2024
TA-35 Index,T35-P001950M408,IL0850596169,50.00,2145.00,8,16180.00,4,-37.55,EoD,2100.00,2000.00,2.58,54.00,793.96,0,0.0,1950.00,30/08/2024
TA-35 Index,T35-C001960M408,IL0850089512,50.00,3995.00,0,0.00,0,59.79,EoD,,,6.73,252.00,0.00,23,9.5,1960.00,30/08/2024
TA-35 Index,T35-P001960M408,IL0850097515,50.00,2125.00,27,56700.00,4,-40.21,EoD,2100.00,2100.00,-5.68,-128.00,2679.60,118,0.0,1960.00,30/08/2024
TA-35 Index,T35-C001970M408,IL0850588166,50.00,3814.00,2,7140.00,2,57.09,EoD,3640.00,3500.00,11.52,394.00,198.49,0,0.0,1970.00,30/08/2024
TA-35 Index,T35-P001970M408,IL0850596086,50.00,2440.00,0,0.00,0,-42.91,EoD,,,0.54,13.00,0.00,0,0.0,1970.00,30/08/2024
TA-35 Index,T35-C001980M408,IL0850089447,50.00,3483.00,0,0.00,0,54.38,EoD,,,11.92,371.00,0.00,20,0.0,1980.00,30/08/2024
TA-35 Index,T35-P001980M408,IL0850097440,50.00,2606.00,0,0.00,0,-45.62,EoD,,,-0.34,-9.00,0.00,278,1.8,1980.00,30/08/2024
TA-35 Index,T35-C001990M408,IL0850588083,50.00,3162.00,0,0.00,0,51.65,EoD,,,12.25,345.00,0.00,0,0.0,1990.00,30/08/2024
TA-35 Index,T35-P001990M408,IL0850595906,50.00,2781.00,0,0.00,0,-48.35,EoD,,,-1.28,-36.00,0.00,0,0.0,1990.00,30/08/2024
TA-35 Index,T35-C002000M408,IL0850089363,50.00,2854.00,0,0.00,0,48.94,EoD,,,12.58,319.00,0.00,26,18.2,2000.00,30/08/2024
TA-35 Index,T35-P002000M408,IL0850097366,50.00,2969.00,1,2980.00,1,-51.06,EoD,2980.00,2980.00,-2.05,-62.00,99.24,66,8.2,2000.00,30/08/2024
TA-35 Index,T35-C002010M408,IL0850590048,50.00,2558.00,0,0.00,0,46.24,EoD,,,12.74,289.00,0.00,0,0.0,2010.00,30/08/2024
TA-35 Index,T35-P002010M408,IL0850597985,50.00,3171.00,0,0.00,0,-53.76,EoD,,,-2.79,-91.00,0.00,0,0.0,2010.00,30/08/2024
TA-35 Index,T35-C002020M408,IL0850091328,50.00,2175.00,27,56390.00,11,43.57,EoD,2150.00,2020.00,7.78,157.00,2679.60,28,0.0,2020.00,30/08/2024
TA-35 Index,T35-P002020M408,IL0850099347,50.00,3284.00,0,0.00,0,-56.43,EoD,,,-6.36,-223.00,0.00,19,0.0,2020.00,30/08/2024
TA-35 Index,T35-C002030M408,IL0850590121,50.00,2011.00,0,0.00,0,40.94,EoD,,,12.72,227.00,0.00,0,0.0,2030.00,30/08/2024
TA-35 Index,T35-P002030M408,IL0850598066,50.00,3616.00,0,0.00,0,-59.06,EoD,,,-4.06,-153.00,0.00,0,0.0,2030.00,30/08/2024
TA-35 Index,T35-C002040M408,IL0850091401,50.00,1762.00,0,0.00,0,38.37,EoD,,,12.44,195.00,0.00,74,1.4,2040.00,30/08/2024
TA-35 Index,T35-P002040M408,IL0850099420,50.00,3863.00,0,0.00,0,-61.63,EoD,,,-4.57,-185.00,0.00,11,0.0,2040.00,30/08/2024
TA-35 Index,T35-C002050M408,IL0850590204,50.00,1529.00,0,0.00,0,35.86,EoD,,,11.85,162.00,0.00,0,0.0,2050.00,30/08/2024
TA-35 Index,T35-P002050M408,IL0850598140,50.00,4127.00,0,0.00,0,-64.14,EoD,,,-5.02,-218.00,0.00,0,0.0,2050.00,30/08/2024
TA-35 Index,T35-C002060M408,IL0850091575,50.00,1315.00,0,0.00,0,33.42,EoD,,,11.16,132.00,0.00,82,0.0,2060.00,30/08/2024
TA-35 Index,T35-P002060M408,IL0850099594,50.00,4410.00,0,0.00,0,-66.58,EoD,,,-5.30,-247.00,0.00,0,0.0,2060.00,30/08/2024
TA-35 Index,T35-C002070M408,IL0850590386,50.00,1119.00,10,6750.00,3,31.06,EoD,930.00,420.00,9.92,101.00,992.45,0,0.0,2070.00,30/08/2024
TA-35 Index,T35-P002070M408,IL0850598223,50.00,4710.00,0,0.00,0,-68.94,EoD,,,-5.57,-278.00,0.00,0,0.0,2070.00,30/08/2024
TA-35 Index,T35-C002080M408,IL0850091658,50.00,942.00,14,11030.00,3,28.79,EoD,880.00,760.00,8.53,74.00,1389.42,81,0.0,2080.00,30/08/2024
TA-35 Index,T35-P002080M408,IL0850099677,50.00,5029.00,0,0.00,0,-71.21,EoD,,,-5.74,-306.00,0.00,19,0.0,2080.00,30/08/2024
TA-35 Index,T35-C002090M408,IL0850590469,50.00,784.00,4,2860.00,2,26.60,EoD,730.00,710.00,6.52,48.00,396.98,0,0.0,2090.00,30/08/2024
TA-35 Index,T35-P002090M408,IL0850598306,50.00,5368.00,0,0.00,0,-73.40,EoD,,,-5.79,-330.00,0.00,0,0.0,2090.00,30/08/2024
TA-35 Index,T35-C002100M408,IL0850091732,50.00,645.00,10,5700.00,1,24.52,EoD,570.00,570.00,15.18,85.00,992.45,37,76.2,2100.00,30/08/2024
TA-35 Index,T35-P002100M408,IL0850099750,50.00,5725.00,1,5600.00,1,-75.48,EoD,5600.00,5600.00,-4.88,-294.00,99.24,55,10.0,2100.00,30/08/2024
TA-35 Index,T35-C002110M408,IL0850590535,50.00,525.00,0,0.00,0,22.53,EoD,,,1.55,8.00,0.00,0,0.0,2110.00,30/08/2024
TA-35 Index,T35-P002110M408,IL0850598488,50.00,6102.00,0,0.00,0,-77.47,EoD,,,-5.73,-371.00,0.00,0,0.0,2110.00,30/08/2024
TA-35 Index,T35-C002120M408,IL0850091815,50.00,423.00,10,3550.00,2,20.65,EoD,360.00,350.00,-1.63,-7.00,992.45,30,0.0,2120.00,30/08/2024
TA-35 Index,T35-P002120M408,IL0850099834,50.00,6497.00,0,0.00,0,-79.35,EoD,,,-5.58,-384.00,0.00,1,0.0,2120.00,30/08/2024
TA-35 Index,T35-C002130M408,IL0850590618,50.00,337.00,0,0.00,0,18.88,EoD,,,-5.07,-18.00,0.00,0,0.0,2130.00,30/08/2024
TA-35 Index,T35-P002130M408,IL0850598553,50.00,6907.00,0,0.00,0,-81.12,EoD,,,-5.42,-396.00,0.00,0,0.0,2130.00,30/08/2024
TA-35 Index,T35-C002140M408,IL0850091997,50.00,266.00,0,0.00,0,17.20,EoD,,,-8.90,-26.00,0.00,23,21.1,2140.00,30/08/2024
TA-35 Index,T35-P002140M408,IL0850099917,50.00,7332.00,0,0.00,0,-82.80,EoD,,,-5.22,-404.00,0.00,0,0.0,2140.00,30/08/2024
TA-35 Index,T35-C002150M408,IL0850590790,50.00,208.00,0,0.00,0,15.64,EoD,,,-12.61,-30.00,0.00,0,0.0,2150.00,30/08/2024
TA-35 Index,T35-P002150M408,IL0850598637,50.00,7771.00,0,0.00,0,-84.36,EoD,,,-4.98,-407.00,0.00,0,0.0,2150.00,30/08/2024
TA-35 Index,T35-C002160M408,IL0850092078,50.00,161.00,0,0.00,0,14.17,EoD,,,-16.58,-32.00,0.00,0,0.0,2160.00,30/08/2024
TA-35 Index,T35-P002160M408,IL0850100079,50.00,8221.00,0,0.00,0,-85.83,EoD,,,-4.74,-409.00,0.00,3,0.0,2160.00,30/08/2024
TA-35 Index,T35-C002170M408,IL0850590873,50.00,124.00,0,0.00,0,12.81,EoD,,,-21.02,-33.00,0.00,0,0.0,2170.00,30/08/2024
TA-35 Index,T35-P002170M408,IL0850598710,50.00,8680.00,0,0.00,0,-87.19,EoD,,,-4.51,-410.00,0.00,0,0.0,2170.00,30/08/2024
TA-35 Index,T35-C002180M408,IL0850092151,50.00,95.00,6,720.00,1,11.55,EoD,120.00,120.00,-25.20,-32.00,595.47,26,0.0,2180.00,30/08/2024
TA-35 Index,T35-P002180M408,IL0850100152,50.00,9148.00,0,0.00,0,-88.45,EoD,,,-4.27,-408.00,0.00,0,0.0,2180.00,30/08/2024
TA-35 Index,T35-C002190M408,IL0850590956,50.00,73.00,0,0.00,0,10.38,EoD,,,-28.43,-29.00,0.00,0,0.0,2190.00,30/08/2024
TA-35 Index,T35-P002190M408,IL0850598892,50.00,9622.00,0,0.00,0,-89.62,EoD,,,-4.05,-406.00,0.00,0,0.0,2190.00,30/08/2024
TA-35 Index,T35-C002200M408,IL0850092235,50.00,55.00,3,204.00,2,9.31,EoD,68.00,68.00,-32.93,-27.00,297.73,19,5.6,2200.00,30/08/2024
TA-35 Index,T35-P002200M408,IL0850100236,50.00,10101.00,0,0.00,0,-90.69,EoD,,,-3.84,-403.00,0.00,0,0.0,2200.00,30/08/2024
TA-35 Index,T35-C002210M408,IL0850591038,50.00,42.00,0,0.00,0,8.33,EoD,,,-36.36,-24.00,0.00,0,0.0,2210.00,30/08/2024
TA-35 Index,T35-P002210M408,IL0850598975,50.00,10584.00,0,0.00,0,-91.67,EoD,,,-3.64,-400.00,0.00,0,0.0,2210.00,30/08/2024
TA-35 Index,T35-C002220M408,IL0850092318,50.00,32.00,0,0.00,0,7.42,EoD,,,-38.46,-20.00,0.00,1,0.0,2220.00,30/08/2024
TA-35 Index,T35-P002220M408,IL0850100319,50.00,11070.00,0,0.00,0,-92.58,EoD,,,-3.46,-397.00,0.00,0,0.0,2220.00,30/08/2024
TA-35 Index,T35-C002230M408,IL0850591111,50.00,24.00,0,0.00,0,6.60,EoD,,,-42.86,-18.00,0.00,0,0.0,2230.00,30/08/2024
TA-35 Index,T35-P002230M408,IL0850599056,50.00,11559.00,0,0.00,0,-93.40,EoD,,,-3.30,-394.00,0.00,0,0.0,2230.00,30/08/2024
TA-35 Index,T35-C002240M408,IL0850092490,50.00,18.00,0,0.00,0,5.86,EoD,,,-47.06,-16.00,0.00,0,0.0,2240.00,30/08/2024
TA-35 Index,T35-P002240M408,IL0850100491,50.00,12049.00,0,0.00,0,-94.14,EoD,,,-3.15,-392.00,0.00,0,0.0,2240.00,30/08/2024
TA-35 Index,T35-C002250M408,IL0850591293,50.00,14.00,0,0.00,0,5.18,EoD,,,-48.15,-13.00,0.00,0,0.0,2250.00,30/08/2024
TA-35 Index,T35-P002250M408,IL0850599130,50.00,12541.00,0,0.00,0,-94.82,EoD,,,-3.01,-389.00,0.00,0,0.0,2250.00,30/08/2024
TA-35 Index,T35-C002260M408,IL0850092565,50.00,10.00,0,0.00,0,4.57,EoD,,,-52.38,-11.00,0.00,4,0.0,2260.00,30/08/2024
TA-35 Index,T35-P002260M408,IL0850100566,50.00,13034.00,0,0.00,0,-95.43,EoD,,,-2.88,-387.00,0.00,0,0.0,2260.00,30/08/2024
TA-35 Index,T35-C002270M408,IL0850591376,50.00,8.00,0,0.00,0,4.03,EoD,,,-52.94,-9.00,0.00,0,0.0,2270.00,30/08/2024
TA-35 Index,T35-P002270M408,IL0850599213,50.00,13528.00,0,0.00,0,-95.97,EoD,,,-2.77,-385.00,0.00,0,0.0,2270.00,30/08/2024
TA-35 Index,T35-C002280M408,IL0850092649,50.00,6.00,0,0.00,0,3.54,EoD,,,-57.14,-8.00,0.00,0,0.0,2280.00,30/08/2024
TA-35 Index,T35-P002280M408,IL0850100640,50.00,14023.00,0,0.00,0,-96.46,EoD,,,-2.66,-383.00,0.00,0,0.0,2280.00,30/08/2024
TA-35 Index,T35-C002290M408,IL0850591459,50.00,5.00,0,0.00,0,3.10,EoD,,,-54.55,-6.00,0.00,0,0.0,2290.00,30/08/2024
TA-35 Index,T35-P002290M408,IL0850599395,50.00,14518.00,0,0.00,0,-96.90,EoD,,,-2.56,-382.00,0.00,0,0.0,2290.00,30/08/2024
TA-35 Index,T35-C002300M408,IL0850092722,50.00,3.00,0,0.00,0,2.71,EoD,,,-66.67,-6.00,0.00,2,0.0,2300.00,30/08/2024
TA-35 Index,T35-P002300M408,IL0850100723,50.00,15013.00,0,0.00,0,-97.29,EoD,,,-2.47,-381.00,0.00,0,0.0,2300.00,30/08/2024
TA-35 Index,T35-C002310M408,IL0850591525,50.00,3.00,0,0.00,0,2.36,EoD,,,-57.14,-4.00,0.00,0,0.0,2310.00,30/08/2024
TA-35 Index,T35-P002310M408,IL0850599478,50.00,15509.00,0,0.00,0,-97.64,EoD,,,-2.39,-379.00,0.00,0,0.0,2310.00,30/08/2024
TA-35 Index,T35-C002320M408,IL0850092805,50.00,2.00,0,0.00,0,2.05,EoD,,,-66.67,-4.00,0.00,0,0.0,2320.00,30/08/2024
TA-35 Index,T35-P002320M408,IL0850100806,50.00,16005.00,0,0.00,0,-97.95,EoD,,,-2.31,-378.00,0.00,0,0.0,2320.00,30/08/2024
TA-35 Index,T35-C002330M408,IL0850591608,50.00,2.00,0,0.00,0,1.78,EoD,,,-50.00,-2.00,0.00,0,0.0,2330.00,30/08/2024
TA-35 Index,T35-P002330M408,IL0850599544,50.00,16501.00,0,0.00,0,-98.22,EoD,,,-2.23,-377.00,0.00,0,0.0,2330.00,30/08/2024
TA-35 Index,T35-C002340M408,IL0850092987,50.00,1.00,0,0.00,0,1.54,EoD,,,-75.00,-3.00,0.00,0,0.0,2340.00,30/08/2024
TA-35 Index,T35-P002340M408,IL0850100988,50.00,16997.00,0,0.00,0,-98.46,EoD,,,-2.17,-377.00,0.00,0,0.0,2340.00,30/08/2024
TA-35 Index,T35-C002350M408,IL0850591780,50.00,1.00,0,0.00,0,1.33,EoD,,,-66.67,-2.00,0.00,0,0.0,2350.00,30/08/2024
TA-35 Index,T35-P002350M408,IL0850599627,50.00,17493.00,0,0.00,0,-98.67,EoD,,,-2.10,-376.00,0.00,0,0.0,2350.00,30/08/2024
TA-35 Index,T35-C002360M408,IL0850093068,50.00,1.00,0,0.00,0,1.14,EoD,,,-50.00,-1.00,0.00,0,0.0,2360.00,30/08/2024
TA-35 Index,T35-P002360M408,IL0850101069,50.00,17990.00,0,0.00,0,-98.86,EoD,,,-2.04,-375.00,0.00,0,0.0,2360.00,30/08/2024
TA-35 Index,T35-C002370M408,IL0850591863,50.00,1.00,0,0.00,0,0.98,EoD,,,-50.00,-1.00,0.00,0,0.0,2370.00,30/08/2024
TA-35 Index,T35-P002370M408,IL0850599700,50.00,18486.00,0,0.00,0,-99.02,EoD,,,-1.99,-375.00,0.00,0,0.0,2370.00,30/08/2024
TA-35 Index,T35-C002380M408,IL0850093142,50.00,,0,0.00,0,0.84,EoD,,,-100.00,-1.00,0.00,0,0.0,2380.00,30/08/2024
TA-35 Index,T35-P002380M408,IL0850101143,50.00,18982.00,0,0.00,0,-99.16,EoD,,,-1.94,-375.00,0.00,0,0.0,2380.00,30/08/2024
TA-35 Index,T35-C002400M408,IL0850093225,50.00,,0,0.00,0,0.61,EoD,,,-100.00,-1.00,0.00,0,0.0,2400.00,30/08/2024
TA-35 Index,T35-P002400M408,IL0850101226,50.00,19975.00,0,0.00,0,-99.39,EoD,,,-1.84,-374.00,0.00,0,0.0,2400.00,30/08/2024
TA-35 Index,T35-C002420M408,IL0850330411,50.00,,0,0.00,0,0.44,EoD,,,-100.00,-1.00,0.00,1,0.0,2420.00,30/08/2024
TA-35 Index,T35-P002420M408,IL0850330825,50.00,20968.00,0,0.00,0,-99.56,EoD,,,-1.75,-373.00,0.00,0,0.0,2420.00,30/08/2024
TA-35 Index,T35-C000001M409,IL0850583456,50.00,99131.00,0,0.00,0,100.00,EoD,,,0.42,416.00,0.00,0,0.0,1.00,27/09/2024
TA-35 Index,T35-C001600M409,IL0850586004,50.00,20113.00,0,0.00,0,99.45,EoD,,,1.83,362.00,0.00,0,0.0,1600.00,27/09/2024
TA-35 Index,T35-P001600M409,IL0850593927,50.00,108.00,6,825.00,6,-0.55,EoD,155.00,120.00,-18.80,-25.00,595.47,0,0.0,1600.00,27/09/2024
TA-35 Index,T35-C001620M409,IL0850585923,50.00,19372.00,0,0.00,0,99.18,EoD,,,2.92,550.00,0.00,0,0.0,1620.00,27/09/2024
TA-35 Index,T35-P001620M409,IL0850593844,50.00,356.00,1,210.00,1,-0.82,EoD,210.00,210.00,83.51,162.00,99.24,0,0.0,1620.00,27/09/2024
TA-35 Index,T35-C001640M409,IL0850585840,50.00,18426.00,0,0.00,0,98.81,EoD,,,3.13,559.00,0.00,0,0.0,1640.00,27/09/2024
TA-35 Index,T35-P001640M409,IL0850593760,50.00,400.00,0,0.00,0,-1.19,EoD,,,75.44,172.00,0.00,0,0.0,1640.00,27/09/2024
TA-35 Index,T35-C001660M409,IL0850585766,50.00,17485.00,0,0.00,0,98.32,EoD,,,3.36,568.00,0.00,0,0.0,1660.00,27/09/2024
TA-35 Index,T35-P001660M409,IL0850593687,50.00,449.00,0,0.00,0,-1.68,EoD,,,68.16,182.00,0.00,0,0.0,1660.00,27/09/2024
TA-35 Index,T35-C001680M409,IL0850585683,50.00,16550.00,0,0.00,0,97.67,EoD,,,3.61,576.00,0.00,0,0.0,1680.00,27/09/2024
TA-35 Index,T35-P001680M409,IL0850593505,50.00,504.00,4,1280.00,4,-2.33,EoD,340.00,310.00,61.02,191.00,396.98,0,0.0,1680.00,27/09/2024
TA-35 Index,T35-C001700M409,IL0850585501,50.00,15422.00,0,0.00,0,96.84,EoD,,,2.55,384.00,0.00,0,0.0,1700.00,27/09/2024
TA-35 Index,T35-P001700M409,IL0850593430,50.00,365.00,9,3640.00,8,-3.16,EoD,440.00,370.00,-0.54,-2.00,893.20,0,0.0,1700.00,27/09/2024
TA-35 Index,T35-C001720M409,IL0850585436,50.00,14699.00,0,0.00,0,95.78,EoD,,,4.17,589.00,0.00,0,0.0,1720.00,27/09/2024
TA-35 Index,T35-P001720M409,IL0850593356,50.00,632.00,0,0.00,0,-4.22,EoD,,,47.66,204.00,0.00,0,0.0,1720.00,27/09/2024
TA-35 Index,T35-C001740M409,IL0850585352,50.00,13785.00,0,0.00,0,94.47,EoD,,,4.49,592.00,0.00,0,0.0,1740.00,27/09/2024
TA-35 Index,T35-P001740M409,IL0850593273,50.00,707.00,0,0.00,0,-5.53,EoD,,,41.40,207.00,0.00,0,0.0,1740.00,27/09/2024
TA-35 Index,T35-C001760M409,IL0850585279,50.00,12879.00,0,0.00,0,92.88,EoD,,,4.83,593.00,0.00,0,0.0,1760.00,27/09/2024
TA-35 Index,T35-P001760M409,IL0850593190,50.00,791.00,0,0.00,0,-7.12,EoD,,,35.68,208.00,0.00,0,0.0,1760.00,27/09/2024
TA-35 Index,T35-C001780M409,IL0850585196,50.00,11984.00,0,0.00,0,90.99,EoD,,,4.40,505.00,0.00,0,0.0,1780.00,27/09/2024
TA-35 Index,T35-P001780M409,IL0850593018,50.00,886.00,1,870.00,1,-9.01,EoD,870.00,870.00,15.82,121.00,99.24,0,0.0,1780.00,27/09/2024
TA-35 Index,T35-C001800M409,IL0850585014,50.00,11098.00,0,0.00,0,88.77,EoD,,,5.56,585.00,0.00,0,0.0,1800.00,27/09/2024
TA-35 Index,T35-P001800M409,IL0850592937,50.00,990.00,24,22710.00,3,-11.23,EoD,970.00,780.00,25.48,201.00,2381.87,0,0.0,1800.00,27/09/2024
TA-35 Index,T35-C001820M409,IL0850584934,50.00,10225.00,0,0.00,0,86.22,EoD,,,5.95,574.00,0.00,0,0.0,1820.00,27/09/2024
TA-35 Index,T35-P001820M409,IL0850592853,50.00,1107.00,0,0.00,0,-13.78,EoD,,,20.85,191.00,0.00,0,0.0,1820.00,27/09/2024
TA-35 Index,T35-C001840M409,IL0850584850,50.00,9366.00,0,0.00,0,83.33,EoD,,,6.35,559.00,0.00,0,0.0,1840.00,27/09/2024
TA-35 Index,T35-P001840M409,IL0850592770,50.00,1238.00,0,0.00,0,-16.67,EoD,,,16.57,176.00,0.00,0,0.0,1840.00,27/09/2024
TA-35 Index,T35-C001860M409,IL0850584777,50.00,8523.00,0,0.00,0,80.11,EoD,,,6.74,538.00,0.00,0,0.0,1860.00,27/09/2024
TA-35 Index,T35-P001860M409,IL0850592697,50.00,1384.00,0,0.00,0,-19.89,EoD,,,12.61,155.00,0.00,0,0.0,1860.00,27/09/2024
TA-35 Index,T35-C001880M409,IL0850584694,50.00,7749.00,0,0.00,0,76.58,EoD,,,7.80,561.00,0.00,0,0.0,1880.00,27/09/2024
TA-35 Index,T35-P001880M409,IL0850592515,50.00,1600.00,8,12910.00,4,-23.42,EoD,1650.00,1550.00,12.60,179.00,793.96,0,0.0,1880.00,27/09/2024
TA-35 Index,T35-C001900M409,IL0850584512,50.00,6891.00,0,0.00,0,72.78,EoD,,,7.34,471.00,0.00,0,0.0,1900.00,27/09/2024
TA-35 Index,T35-P001900M409,IL0850592440,50.00,1731.00,0,0.00,0,-27.22,EoD,,,5.42,89.00,0.00,0,0.0,1900.00,27/09/2024
TA-35 Index,T35-C001920M409,IL0850584447,50.00,6106.00,0,0.00,0,68.73,EoD,,,7.44,423.00,0.00,0,0.0,1920.00,27/09/2024
TA-35 Index,T35-P001920M409,IL0850592366,50.00,1936.00,150,306600.00,15,-31.27,EoD,2150.00,1980.00,2.22,42.00,14886.68,0,0.0,1920.00,27/09/2024
TA-35 Index,T35-C001940M409,IL0850584363,50.00,5349.00,0,0.00,0,64.49,EoD,,,7.41,369.00,0.00,0,0.0,1940.00,27/09/2024
TA-35 Index,T35-P001940M409,IL0850592283,50.00,2168.00,0,0.00,0,-35.51,EoD,,,-0.60,-13.00,0.00,0,0.0,1940.00,27/09/2024
TA-35 Index,T35-C001960M409,IL0850584280,50.00,4620.00,0,0.00,0,60.11,EoD,,,7.02,303.00,0.00,0,0.0,1960.00,27/09/2024
TA-35 Index,T35-P001960M409,IL0850592101,50.00,2429.00,1,2450.00,1,-39.89,EoD,2450.00,2450.00,-3.11,-78.00,99.24,0,0.0,1960.00,27/09/2024
TA-35 Index,T35-C001980M409,IL0850584108,50.00,3927.00,1,3900.00,1,55.65,EoD,3900.00,3900.00,6.28,232.00,99.24,0,0.0,1980.00,27/09/2024
TA-35 Index,T35-P001980M409,IL0850592028,50.00,2726.00,0,0.00,0,-44.35,EoD,,,-5.18,-149.00,0.00,0,0.0,1980.00,27/09/2024
TA-35 Index,T35-C002000M409,IL0850584025,50.00,3271.00,2,6380.00,2,51.16,EoD,3200.00,3180.00,4.74,148.00,198.49,0,0.0,2000.00,27/09/2024
TA-35 Index,T35-P002000M409,IL0850591947,50.00,3060.00,0,0.00,0,-48.84,EoD,,,-7.05,-232.00,0.00,0,0.0,2000.00,27/09/2024
